sub_id,query_id,dataset,op_count_filter,op_count_join,op_count_traversal,op_count_aggregate,op_count_map,ast_depth,has_traversal,max_hops,input_cardinality_log,output_cardinality_log,selectivity,avg_degree,max_degree,degree_skew,num_projected_columns,has_index,join_fanout,estimated_shuffle_bytes_log,estimated_traversal_ops,hist_avg_runtime_ms,hist_runtime_variance,num_tables_joined,sql_median_ms,sql_std_ms,graph_median_ms,graph_std_ms,speedup,label,label_source,sql_status,graph_status,sql_failures,graph_failures,fallback_applied,fallback_reason,semantic_penalty,source_row_id,resampled
sub_0_r0,q_ogb_real_0055,ogb_real_queries,0.0,0.0,1.0,0.0,0.0,1.0,1.0,3.0,5.1815690994262695,2.1818435192108154,0.0010000000474974,7.677550792694092,436.0,1.1782097816467283,1.0,0.0,1.0,3.082426309585572,68335.2890625,-1.0,-1.0,1.0,778.65,0.0,367.94,0.0,2.116,GRAPH,real_measurement,ok,ok,0.0,0.0,0.0,none,0.0,cea5baf411b1dc8cb51aa7b0b9de8d8f8f3c6cc915f55bf05a209f9902d6ba9b,1
sub_0_r0,q_snb_expand_h3_0080,snb_real_queries,0.0,0.0,1.0,0.0,0.0,1.0,1.0,3.0,3.1872386932373047,0.3010300099849701,0.0010000000474974,23.58257484436035,391.0,1.3573168516159058,1.0,0.0,1.0,0.9542425274848938,13115.162109375,-1.0,-1.0,1.0,158.93,11.9,105.15,8.79,1.511,GRAPH,real_measurement,ok,ok,0.0,0.0,0.0,none,0.0,67273c7631ea9d56f84bfb28bbd95ccf461053f0e1149e7011dc488cd8ffd789,1
sub_0_r0,q_ogb_real_0048,ogb_real_queries,0.0,0.0,1.0,0.0,0.0,1.0,1.0,4.0,5.1815690994262695,2.1818435192108154,0.0010000000474974,7.677550792694092,436.0,1.1782097816467283,1.0,0.0,1.0,3.082426309585572,524647.6875,-1.0,-1.0,1.0,51.68,0.16,193.69,6.05,0.267,SQL,real_measurement,,,,,,,,7995aa1d3dca629397526a23cf9bc3f0b683cc17c501ac3d25ec28a7f79e8c22,0
sub_0_r0,q_snb_bi_0054,snb_bi_real_queries,2.0,2.0,0.0,1.0,0.0,5.0,0.0,0.0,3.2307043075561523,0.3010300099849701,0.0010000000474974,0.0,0.0,0.0,3.0,0.0,1.0,1.3979400396347046,0.0,-1.0,-1.0,3.0,190.22,10.54,570.66,0.0,0.333,SQL,real_measurement,,,,,,,,3509bbd280606005f402a3763fdc65066d51579d0de9236d05e5cdeb46dead44,0
sub_0_r0,q_snb_real_0003,snb_real_queries,0.0,0.0,1.0,0.0,0.0,1.0,1.0,3.0,3.1872386932373047,0.3010300099849701,0.0010000000474974,23.58257484436035,391.0,1.3573168516159058,1.0,0.0,1.0,0.9542425274848938,13115.162109375,-1.0,-1.0,1.0,248.35,0.0,163.09,0.0,1.523,GRAPH,real_measurement,ok,ok,0.0,0.0,0.0,none,0.0,fc0daa2b3338c4523981948adcc01817074d8dd799e68b3fbea64200e86b87c8,1
sub_0_r0,q_snb_real_0196,snb_real_queries,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,3.1872386932373047,0.3010300099849701,0.0010000000474974,23.58257484436035,391.0,1.3573168516159058,1.0,0.0,1.0,0.9542425274848938,23.58257484436035,-1.0,-1.0,1.0,106.21,7.86,89.06,17.94,1.193,GRAPH,real_measurement,,,,,,,,6a0f6232c179c7e5ed5f795aa1da741da19fa21ff18f76aeaae35486f49791db,1
sub_1_r0,q_ogb_real_0021,ogb_real_queries,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.8555190563201904,3.8555190563201904,1.0,0.0,0.0,0.0,2.0,0.0,1.0,5.059582233428955,0.0,-1.0,-1.0,1.0,172.07,7.99,516.21,0.0,0.333,SQL,real_measurement,,,,,,,,97902fe676efe12257009422356890542b5d8afac371d4ee755196ceb59cb9b8,0
sub_0_r0,q_snb_bi_0012,snb_bi_real_queries,2.0,2.0,0.0,1.0,0.0,5.0,0.0,0.0,3.2307043075561523,0.3010300099849701,0.0010000000474974,0.0,0.0,0.0,3.0,0.0,1.0,1.3979400396347046,0.0,-1.0,-1.0,3.0,199.68,13.94,599.04,0.0,0.333,SQL,real_measurement,,,,,,,,40b994292de7b5482bcf0993242b4dd826a874269306acfd848062be2052156a,0
sub_0_r0,q_snb_real_0107,snb_real_queries,0.0,0.0,1.0,0.0,0.0,1.0,1.0,2.0,3.1872386932373047,0.3010300099849701,0.0010000000474974,23.58257484436035,391.0,1.3573168516159058,1.0,0.0,1.0,0.9542425274848938,556.1378173828125,-1.0,-1.0,1.0,41.5,3.8,62.04,0.39,0.669,SQL,real_measurement,,,,,,,,9b3c33e6932f7f3e5120859ae61f308c6fdfeda5a774503b474eaea5bd31baf9,0
sub_1_r0,q_snb_real_0081,snb_real_queries,0.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,3.8555190563201904,3.8555190563201904,1.0,0.0,0.0,0.0,3.0,0.0,1.0,5.235672473907471,0.0,-1.0,-1.0,2.0,122.24,10.33,366.72,0.0,0.333,SQL,real_measurement,,,,,,,,2aecd3ae9e023c77d74a38c3a72bbcad87587c124c3a496f9d2ed6303658ce9d,0
sub_0_r0,q_ogb_real_0049,ogb_real_queries,0.0,0.0,1.0,0.0,0.0,1.0,1.0,3.0,5.1815690994262695,2.1818435192108154,0.0010000000474974,7.677550792694092,436.0,1.1782097816467283,1.0,0.0,1.0,3.082426309585572,68335.2890625,-1.0,-1.0,1.0,4029.41,0.0,172.0,0.0,23.427,GRAPH,real_measurement,ok,ok,0.0,0.0,0.0,none,0.0,bba1099ce420cbb81f023a4ada5d7a7421f8fa5120d7f1462793c8c9a697e546,1
sub_0_r0,q_snb_real_0129,snb_real_queries,0.0,0.0,1.0,0.0,0.0,1.0,1.0,2.0,3.1872386932373047,0.3010300099849701,0.0010000000474974,23.58257484436035,391.0,1.3573168516159058,1.0,0.0,1.0,0.9542425274848938,556.1378173828125,-1.0,-1.0,1.0,32.69,2.31,62.31,3.16,0.525,SQL,real_measurement,,,,,,,,d34a574e2819a962d0b43de9a146e715fa39ba6929316f8b1a82cda2c8585e59,0
sub_0_r0,q_snb_real_0013,snb_real_queries,0.0,0.0,1.0,0.0,0.0,1.0,1.0,4.0,3.1872386932373047,0.3010300099849701,0.0010000000474974,23.58257484436035,391.0,1.3573168516159058,1.0,0.0,1.0,0.9542425274848938,309289.28125,-1.0,-1.0,1.0,254.07,7.44,139.57,16.67,1.82,GRAPH,real_measurement,ok,ok,0.0,0.0,0.0,none,0.0,3d2f09956dd416272df6a09e8b73c331b03c57a0687f794aee2e7b82dd8ab471,1
sub_0_r0,q_snb_expand_h3_0027,snb_real_queries,0.0,0.0,1.0,0.0,0.0,1.0,1.0,3.0,3.1872386932373047,0.3010300099849701,0.0010000000474974,23.58257484436035,391.0,1.3573168516159058,1.0,0.0,1.0,0.9542425274848938,13115.162109375,-1.0,-1.0,1.0,4614.76,596.27,241.61,5.63,19.1,GRAPH,real_measurement,ok,ok,0.0,0.0,0.0,none,0.0,0010e899b6a8b8302bd21fb946e9f2360d05aea44d77537385e03b48ff361596,1
sub_1_r0,q_ogb_real_0050,ogb_real_queries,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.8555190563201904,3.8555190563201904,1.0,0.0,0.0,0.0,2.0,0.0,1.0,5.059582233428955,0.0,-1.0,-1.0,1.0,130.41,7.9,391.23,0.0,0.333,SQL,real_measurement,,,,,,,,e1799911e95f63184f9b6a4f7b5be29ad474b6d30f945746ce465f9e90b9c394,0
sub_1_r0,q_snb_real_0103,snb_real_queries,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.8555190563201904,3.8555190563201904,1.0,0.0,0.0,0.0,2.0,0.0,1.0,5.059582233428955,0.0,-1.0,-1.0,1.0,76.21,3.53,228.63,0.0,0.333,SQL,real_measurement,,,,,,,,9e4578807fa714e65fbebeb131d308a16fab84535e3dc9cf1e4bb2d4a7417a6a,0
sub_0_r0,q_snb_bi_0076,snb_bi_real_queries,2.0,2.0,0.0,1.0,0.0,5.0,0.0,0.0,3.2307043075561523,0.3010300099849701,0.0010000000474974,0.0,0.0,0.0,3.0,0.0,1.0,1.3979400396347046,0.0,-1.0,-1.0,3.0,233.07,21.53,699.21,0.0,0.333,SQL,real_measurement,,,,,,,,3d66e55816681c681a54e1856d6a7f6c9aaea259da85443c46d8186daf3162d5,0
sub_0_r0,q_snb_expand_h3_0057,snb_real_queries,0.0,0.0,1.0,0.0,0.0,1.0,1.0,2.0,3.1872386932373047,0.3010300099849701,0.0010000000474974,23.58257484436035,391.0,1.3573168516159058,1.0,0.0,1.0,0.9542425274848938,556.1378173828125,-1.0,-1.0,1.0,152.88,23.15,126.2,10.36,1.211,GRAPH,real_measurement,ok,ok,0.0,0.0,0.0,none,0.0,d1a943038b6012d7ea2cd414db090358034768d85897f6263641d45aa819d801,1
sub_0_r0,q_snb_real_0010,snb_real_queries,0.0,0.0,1.0,0.0,0.0,1.0,1.0,2.0,3.1872386932373047,0.3010300099849701,0.0010000000474974,23.58257484436035,391.0,1.3573168516159058,1.0,0.0,1.0,0.9542425274848938,556.1378173828125,-1.0,-1.0,1.0,274.73,0.0,106.67,0.0,2.576,GRAPH,real_measurement,ok,ok,0.0,0.0,0.0,none,0.0,c5697af16435eb083d7b711d7525a5c160c014dfae7ddd0383c3151ed4b16cd3,1
sub_1_r0,q_snb_real_0162,snb_real_queries,0.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,3.8555190563201904,3.8555190563201904,1.0,0.0,0.0,0.0,3.0,0.0,1.0,5.235672473907471,0.0,-1.0,-1.0,2.0,106.52,1.07,319.56,0.0,0.333,SQL,real_measurement,,,,,,,,e62d6ac256868f2543a994f45007e353a08cdf295cb47e2c04c78ac76bd24de3,0
sub_0_r0,q_snb_real_0121,snb_real_queries,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,3.1872386932373047,0.3010300099849701,0.0010000000474974,23.58257484436035,391.0,1.3573168516159058,1.0,0.0,1.0,0.9542425274848938,23.58257484436035,-1.0,-1.0,1.0,34.84,2.96,65.75,6.77,0.53,SQL,real_measurement,,,,,,,,96f99ba440c585b37c6af22aca065d8bbcc23c81d7f2789201a82c50a3161b2e,0
sub_1_r0,q_snb_real_0080,snb_real_queries,0.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,3.8555190563201904,3.8555190563201904,1.0,0.0,0.0,0.0,3.0,0.0,1.0,5.235672473907471,0.0,-1.0,-1.0,2.0,142.17,8.68,426.51,0.0,0.333,SQL,real_measurement,,,,,,,,aab947e00b2f8e48c73cc0e1d9457468e284d21b884d11e41e37983980d72633,0
sub_1_r0,q_snb_real_0211,snb_real_queries,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.8555190563201904,3.8555190563201904,1.0,0.0,0.0,0.0,2.0,0.0,1.0,5.059582233428955,0.0,-1.0,-1.0,1.0,99.39,14.18,298.17,0.0,0.333,SQL,real_measurement,,,,,,,,024af7559e4dda03932be9b72a9dfbf1b6fa4ebcb9975fbee51c4f3584e3ae66,0
sub_1_r0,q_snb_real_0027,snb_real_queries,0.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,3.8555190563201904,3.8555190563201904,1.0,0.0,0.0,0.0,3.0,0.0,1.0,5.235672473907471,0.0,-1.0,-1.0,2.0,110.74,6.21,332.22,0.0,0.333,SQL,real_measurement,,,,,,,,2c766ed12cb8d2e8f01638bc72051610d07659c6358c0bf2b025a34654780469,0
sub_0_r0,q_snb_expand_h3_0058,snb_real_queries,0.0,0.0,1.0,0.0,0.0,1.0,1.0,2.0,3.1872386932373047,0.3010300099849701,0.0010000000474974,23.58257484436035,391.0,1.3573168516159058,1.0,0.0,1.0,0.9542425274848938,556.1378173828125,-1.0,-1.0,1.0,219.83,24.67,127.83,11.99,1.72,GRAPH,real_measurement,ok,ok,0.0,0.0,0.0,none,0.0,9df681e3315219f5c2290486c5175bb11c339a79d35bb8248d587dc170a77210,1
sub_0_r0,q_snb_real_0157,snb_real_queries,0.0,0.0,1.0,0.0,0.0,1.0,1.0,3.0,3.1872386932373047,0.3010300099849701,0.0010000000474974,23.58257484436035,391.0,1.3573168516159058,1.0,0.0,1.0,0.9542425274848938,13115.162109375,-1.0,-1.0,1.0,32.69,0.22,56.8,1.16,0.576,SQL,real_measurement,,,,,,,,5c647910409a68fc148c0e844d1adbd8270d10002db826f9dbed91c1cf72a08d,0
sub_0_r0,q_snb_real_0201,snb_real_queries,0.0,0.0,1.0,0.0,0.0,1.0,1.0,2.0,3.1872386932373047,0.3010300099849701,0.0010000000474974,23.58257484436035,391.0,1.3573168516159058,1.0,0.0,1.0,0.9542425274848938,556.1378173828125,-1.0,-1.0,1.0,38.79,2.9,64.06,0.61,0.606,SQL,real_measurement,,,,,,,,62ca5ec6ecb3b6b4f7d2f74afb323bd9960976fa1be9fb9f3af1b466237011ad,0
sub_0_r0,q_snb_expand_h3_0083,snb_real_queries,0.0,0.0,1.0,0.0,0.0,1.0,1.0,3.0,3.1872386932373047,0.3010300099849701,0.0010000000474974,23.58257484436035,391.0,1.3573168516159058,1.0,0.0,1.0,0.9542425274848938,13115.162109375,-1.0,-1.0,1.0,184.42,29.3,110.12,16.43,1.675,GRAPH,real_measurement,ok,ok,0.0,0.0,0.0,none,0.0,476f519dc6a99a611adc9fc8efdf487f88d4c422f5d839b646c72e4f20604ecf,1
sub_0_r0,q_snb_real_0202,snb_real_queries,0.0,0.0,1.0,0.0,0.0,1.0,1.0,2.0,3.1872386932373047,0.3010300099849701,0.0010000000474974,23.58257484436035,391.0,1.3573168516159058,1.0,0.0,1.0,0.9542425274848938,556.1378173828125,-1.0,-1.0,1.0,40.27,2.24,63.37,5.11,0.635,SQL,real_measurement,,,,,,,,6108e9907d861265cf7024da5bccf4dac0413305bbe391916a2461512756039a,0
sub_0_r0,q_snb_real_0162,snb_real_queries,0.0,0.0,1.0,0.0,0.0,1.0,1.0,3.0,3.1872386932373047,0.3010300099849701,0.0010000000474974,23.58257484436035,391.0,1.3573168516159058,1.0,0.0,1.0,0.9542425274848938,13115.162109375,-1.0,-1.0,1.0,34.85,3.55,58.9,2.58,0.592,SQL,real_measurement,,,,,,,,c06cad44974f05aba94579c854e0b057846446318b6ef54fb153090e20b34794,0
sub_0_r0,q_snb_expand_h3_0008,snb_real_queries,0.0,0.0,1.0,0.0,0.0,1.0,1.0,3.0,3.1872386932373047,0.3010300099849701,0.0010000000474974,23.58257484436035,391.0,1.3573168516159058,1.0,0.0,1.0,0.9542425274848938,13115.162109375,-1.0,-1.0,1.0,243.69,19.55,125.89,3.27,1.936,GRAPH,real_measurement,ok,ok,0.0,0.0,0.0,none,0.0,b6deb0dfe225ccb9b3bfe72a401f644ab97067c446afe9a958a21cb666177631,1
sub_0_r0,q_snb_real_0054,snb_real_queries,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,3.1872386932373047,0.3010300099849701,0.0010000000474974,23.58257484436035,391.0,1.3573168516159058,1.0,0.0,1.0,0.9542425274848938,23.58257484436035,-1.0,-1.0,1.0,35.39,2.65,89.19,0.83,0.397,SQL,real_measurement,,,,,,,,d25211d7f02813c86eefbf33c4273b6ca64e5085a0ecc5895c6fee3e574d3031,0
sub_1_r0,q_snb_real_0119,snb_real_queries,0.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,3.8555190563201904,3.8555190563201904,1.0,0.0,0.0,0.0,3.0,0.0,1.0,5.235672473907471,0.0,-1.0,-1.0,2.0,147.75,17.6,443.25,0.0,0.333,SQL,real_measurement,,,,,,,,28245cd01cc30975a5ffeb537fbc79b32ee38658225a8b8d5d10d8b7300a2673,0
sub_0_r0,q_snb_expand_h3_0001,snb_real_queries,0.0,0.0,1.0,0.0,0.0,1.0,1.0,2.0,3.1872386932373047,0.3010300099849701,0.0010000000474974,23.58257484436035,391.0,1.3573168516159058,1.0,0.0,1.0,0.9542425274848938,556.1378173828125,-1.0,-1.0,1.0,656.3,27.08,240.58,2.11,2.728,GRAPH,real_measurement,ok,ok,0.0,0.0,0.0,none,0.0,efa47e1c7f082313f28ac58a7bf0759455dc789020e1827c62048f69cb6d8629,1
sub_0_r0,q_snb_real_0031,snb_real_queries,0.0,0.0,1.0,0.0,0.0,1.0,1.0,2.0,3.1872386932373047,0.3010300099849701,0.0010000000474974,23.58257484436035,391.0,1.3573168516159058,1.0,0.0,1.0,0.9542425274848938,556.1378173828125,-1.0,-1.0,1.0,56.56,11.93,61.88,2.48,0.914,SQL,real_measurement,,,,,,,,7093a7a30635ec1a9a3c6c2edac907fe43619992ff9ce948eea58e79680941d4,0
sub_0_r0,q_ogb_real_0068,ogb_real_queries,0.0,0.0,1.0,0.0,0.0,1.0,1.0,2.0,5.1815690994262695,2.1818435192108154,0.0010000000474974,7.677550792694092,436.0,1.1782097816467283,1.0,0.0,1.0,3.082426309585572,8900.6630859375,-1.0,-1.0,1.0,52.06,0.84,147.78,6.84,0.352,SQL,real_measurement,,,,,,,,6c4dc6693eb6d549382992f16634f395cf70659fb56df6c16846f9e7aa868efb,0
sub_0_r0,q_snb_bi_0065,snb_bi_real_queries,2.0,2.0,0.0,1.0,0.0,5.0,0.0,0.0,3.2307043075561523,0.3010300099849701,0.0010000000474974,0.0,0.0,0.0,3.0,0.0,1.0,1.3979400396347046,0.0,-1.0,-1.0,3.0,168.02,2.93,504.06,0.0,0.333,SQL,real_measurement,,,,,,,,dc9f7c0410c2bc29064eb0aacbc462fc5df26a927cadafd0e80822df9aef71ed,0
sub_0_r0,q_snb_expand_h3_0074,snb_real_queries,0.0,0.0,1.0,0.0,0.0,1.0,1.0,2.0,3.1872386932373047,0.3010300099849701,0.0010000000474974,23.58257484436035,391.0,1.3573168516159058,1.0,0.0,1.0,0.9542425274848938,556.1378173828125,-1.0,-1.0,1.0,180.54,9.17,138.97,33.82,1.299,GRAPH,real_measurement,ok,ok,0.0,0.0,0.0,none,0.0,20e9b114bd5e05bbf330bce2b935ce82e7b0588be793f89004dc3093b9577313,1
sub_0_r0,q_snb_expand_h3_0066,snb_real_queries,0.0,0.0,1.0,0.0,0.0,1.0,1.0,2.0,3.1872386932373047,0.3010300099849701,0.0010000000474974,23.58257484436035,391.0,1.3573168516159058,1.0,0.0,1.0,0.9542425274848938,556.1378173828125,-1.0,-1.0,1.0,283.73,25.44,132.74,0.26,2.137,GRAPH,real_measurement,ok,ok,0.0,0.0,0.0,none,0.0,11842a1d8a97c29eaa754136a28609c0648699397fa80a3633a3e84581a975da,1
sub_1_r0,q_ogb_real_0067,ogb_real_queries,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.8555190563201904,3.8555190563201904,1.0,0.0,0.0,0.0,2.0,0.0,1.0,5.059582233428955,0.0,-1.0,-1.0,1.0,194.35,38.73,583.05,0.0,0.333,SQL,real_measurement,,,,,,,,29e493bf7b47106d607a6471051448297ddcd5b5b7c70f2baab78a692ecb7419,0
sub_1_r0,q_snb_real_0201,snb_real_queries,0.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,3.8555190563201904,3.8555190563201904,1.0,0.0,0.0,0.0,3.0,0.0,1.0,5.235672473907471,0.0,-1.0,-1.0,2.0,183.94,40.02,551.82,0.0,0.333,SQL,real_measurement,,,,,,,,96e21f6817d14d7cff53906b47bede64afac89e64aae3ef284d0b6c3c07c61c4,0
sub_1_r0,q_snb_expand_h3_0066,snb_real_queries,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.8555190563201904,3.8555190563201904,1.0,0.0,0.0,0.0,2.0,0.0,1.0,5.059582233428955,0.0,-1.0,-1.0,1.0,306.82,10.29,920.46,0.0,0.333,SQL,real_measurement,ok,not_applicable_penalized,0.0,0.0,0.0,none,0.0,97a59c9b6480cab965b51972b883f24507dd328e83e2c88c68ccaa79282ae865,0
sub_0_r0,q_ogb_real_0007,ogb_real_queries,0.0,0.0,1.0,0.0,0.0,1.0,1.0,4.0,5.1815690994262695,2.1818435192108154,0.0010000000474974,7.677550792694092,436.0,1.1782097816467283,1.0,0.0,1.0,3.082426309585572,524647.6875,-1.0,-1.0,1.0,76.32,6.87,292.3,9.54,0.261,SQL,real_measurement,,,,,,,,ea88b26a7dafed0e5efd78fb5a88a20612b3431f3343f6144d24e919e15055a5,0
sub_0_r0,q_snb_expand_h3_0049,snb_real_queries,0.0,0.0,1.0,0.0,0.0,1.0,1.0,2.0,3.1872386932373047,0.3010300099849701,0.0010000000474974,23.58257484436035,391.0,1.3573168516159058,1.0,0.0,1.0,0.9542425274848938,556.1378173828125,-1.0,-1.0,1.0,197.56,33.29,109.71,2.75,1.801,GRAPH,real_measurement,ok,ok,0.0,0.0,0.0,none,0.0,2c487b7cd2de86c8aba0579959634b99a328d9b03793472dc09298282ec76bed,1
sub_0_r0,q_ogb_real_0013,ogb_real_queries,0.0,0.0,1.0,0.0,0.0,1.0,1.0,3.0,5.1815690994262695,2.1818435192108154,0.0010000000474974,7.677550792694092,436.0,1.1782097816467283,1.0,0.0,1.0,3.082426309585572,68335.2890625,-1.0,-1.0,1.0,8567.5,0.0,578.63,0.0,14.807,GRAPH,real_measurement,ok,ok,0.0,0.0,0.0,none,0.0,25cae2afcc0464a76fc9f0a53dd352118a08301e86ebf6ae99b88e7f0a13caa5,1
sub_1_r0,q_snb_real_0148,snb_real_queries,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.8555190563201904,3.8555190563201904,1.0,0.0,0.0,0.0,2.0,0.0,1.0,5.059582233428955,0.0,-1.0,-1.0,1.0,89.97,3.09,269.91,0.0,0.333,SQL,real_measurement,,,,,,,,c75876ce45aaf8da65ecd4e1f2ea88f36101271c18464140141e8efb76551b22,0
sub_0_r0,q_snb_expand_h3_0027,snb_real_queries,0.0,0.0,1.0,0.0,0.0,1.0,1.0,3.0,3.1872386932373047,0.3010300099849701,0.0010000000474974,23.58257484436035,391.0,1.3573168516159058,1.0,0.0,1.0,0.9542425274848938,13115.162109375,-1.0,-1.0,1.0,4614.76,596.27,241.61,5.63,19.1,GRAPH,real_measurement,ok,ok,0.0,0.0,0.0,none,0.0,0010e899b6a8b8302bd21fb946e9f2360d05aea44d77537385e03b48ff361596,1
sub_1_r0,q_snb_real_0014,snb_real_queries,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.8555190563201904,3.8555190563201904,1.0,0.0,0.0,0.0,2.0,0.0,1.0,5.059582233428955,0.0,-1.0,-1.0,1.0,461.27,67.24,1383.81,0.0,0.333,SQL,real_measurement,ok,not_applicable_penalized,0.0,0.0,0.0,none,0.0,2fe46fa4911c3d29d1d2cc5951aaae5f69422724f3c31730957df48f71cb9deb,0
sub_0_r0,q_snb_real_0035,snb_real_queries,0.0,0.0,1.0,0.0,0.0,1.0,1.0,3.0,3.1872386932373047,0.3010300099849701,0.0010000000474974,23.58257484436035,391.0,1.3573168516159058,1.0,0.0,1.0,0.9542425274848938,13115.162109375,-1.0,-1.0,1.0,122.95,0.0,103.37,0.0,1.189,GRAPH,real_measurement,ok,ok,0.0,0.0,0.0,none,0.0,a65a3dbaf2048cca295693191c9befa58e9124af8058db4828c28c0a077abaf9,1
sub_0_r0,q_ogb_real_0031,ogb_real_queries,0.0,0.0,1.0,0.0,0.0,1.0,1.0,3.0,5.1815690994262695,2.1818435192108154,0.0010000000474974,7.677550792694092,436.0,1.1782097816467283,1.0,0.0,1.0,3.082426309585572,68335.2890625,-1.0,-1.0,1.0,3948.35,0.0,364.16,0.0,10.842,GRAPH,real_measurement,ok,ok,0.0,0.0,0.0,none,0.0,56c3b59af5a32409ef7e7b383c9f9f36505a296871db6f701b8dc06f28f29611,1
sub_1_r0,q_snb_real_0112,snb_real_queries,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.8555190563201904,3.8555190563201904,1.0,0.0,0.0,0.0,2.0,0.0,1.0,5.059582233428955,0.0,-1.0,-1.0,1.0,84.1,6.2,252.3,0.0,0.333,SQL,real_measurement,,,,,,,,ba6ecabe59f15c936351f355999eee9175eb18ec61e673ba503882c355a6aa2e,0
sub_0_r0,q_snb_real_0028,snb_real_queries,0.0,0.0,1.0,0.0,0.0,1.0,1.0,3.0,3.1872386932373047,0.3010300099849701,0.0010000000474974,23.58257484436035,391.0,1.3573168516159058,1.0,0.0,1.0,0.9542425274848938,13115.162109375,-1.0,-1.0,1.0,147.98,0.0,109.52,0.0,1.351,GRAPH,real_measurement,ok,ok,0.0,0.0,0.0,none,0.0,4abe9bdc3b6fef1520bf708d489a80d8a0ed5c7715ee5c14e680fe513897d694,1
sub_0_r0,q_snb_expand_h3_0075,snb_real_queries,0.0,0.0,1.0,0.0,0.0,1.0,1.0,3.0,3.1872386932373047,0.3010300099849701,0.0010000000474974,23.58257484436035,391.0,1.3573168516159058,1.0,0.0,1.0,0.9542425274848938,13115.162109375,-1.0,-1.0,1.0,130.64,10.87,127.98,31.08,1.021,GRAPH,real_measurement,ok,ok,0.0,0.0,0.0,none,0.0,f6e4b7a1b6e634c60ac15a0df394d3f935b0c8711e45b99295b0950f6f65ce9b,1
sub_0_r0,q_snb_expand_h3_0088,snb_real_queries,0.0,0.0,1.0,0.0,0.0,1.0,1.0,3.0,3.1872386932373047,0.3010300099849701,0.0010000000474974,23.58257484436035,391.0,1.3573168516159058,1.0,0.0,1.0,0.9542425274848938,13115.162109375,-1.0,-1.0,1.0,191.3,22.93,187.22,59.08,1.022,GRAPH,real_measurement,ok,ok,0.0,0.0,0.0,none,0.0,d30e5535473698daffc1bc8a904df75ef48760b340b52edfe53ff5862d5f2f6c,1
sub_0_r0,q_tpcds_real_75_base,tpcds_real_queries,1.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,6.459453582763672,6.459453582763672,1.0,0.0,0.0,0.0,2.0,0.0,1.0,7.663573265075684,0.0,-1.0,-1.0,1.0,339.9,7.93,1019.7,0.0,0.333,SQL,real_measurement,,,,,,,,c5ca32d455c240fa2717bc45c7c7574cff4e45ac9f94ed4af0f0a94ae8488082,0
sub_0_r0,q_snb_bi_0049,snb_bi_real_queries,2.0,2.0,0.0,1.0,0.0,5.0,0.0,0.0,3.2307043075561523,0.3010300099849701,0.0010000000474974,0.0,0.0,0.0,3.0,0.0,1.0,1.3979400396347046,0.0,-1.0,-1.0,3.0,243.37,13.22,730.11,0.0,0.333,SQL,real_measurement,,,,,,,,e66e67ac3e0e5db010aa447c3a353e1b1b10cee7331efc2a25a8052cff43e956,0
sub_0_r0,q_snb_expand_h3_0041,snb_real_queries,0.0,0.0,1.0,0.0,0.0,1.0,1.0,2.0,3.1872386932373047,0.3010300099849701,0.0010000000474974,23.58257484436035,391.0,1.3573168516159058,1.0,0.0,1.0,0.9542425274848938,556.1378173828125,-1.0,-1.0,1.0,126.12,2.08,94.03,14.48,1.341,GRAPH,real_measurement,ok,ok,0.0,0.0,0.0,none,0.0,87cd17ebeda8ae5bedde99c5458688ec05a8f0f4d6bb0a2039630a62cafab846,1
sub_1_r0,q_snb_real_0071,snb_real_queries,0.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,3.8555190563201904,3.8555190563201904,1.0,0.0,0.0,0.0,3.0,0.0,1.0,5.235672473907471,0.0,-1.0,-1.0,2.0,143.1,1.24,429.3,0.0,0.333,SQL,real_measurement,,,,,,,,ce947d2ad9bff954f8a701bf2e58aeaee9d27eec979173a2fbede3601fe4a51e,0
